"","Id","When","Type","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"4973",597085,"5/1/2018 12:00:00 AM","Flaxseed",4752,0,44437,NA,NA,NA,0,NA,NA,NA,39685,"7/23/2020 9:48:24 AM"
"4974",597086,"5/1/2018 12:00:00 AM","Oats",17536,4900,149893,NA,NA,NA,32337,NA,793,5537,88790,"7/23/2020 9:48:24 AM"
"4975",597087,"5/1/2018 12:00:00 AM","Rye",3072,0,31748,NA,NA,NA,16927,NA,NA,NA,11748,"7/23/2020 9:48:24 AM"
"4976",597088,"5/1/2018 12:00:00 AM","Wheat, excluding durum",675228,0,1753432,NA,NA,NA,359481,NA,27858,9007,681859,"7/23/2020 9:48:24 AM"
"4977",597089,"6/1/2018 12:00:00 AM","All grains, total",1264047,5300,4493105,NA,NA,NA,687372,NA,22906,22556,2490924,"7/23/2020 9:48:24 AM"
"4978",597090,"6/1/2018 12:00:00 AM","Barley",73466,1900,226095,NA,NA,NA,25453,NA,1465,5418,118393,"7/23/2020 9:48:24 AM"
"4979",597091,"6/1/2018 12:00:00 AM","Canola (rapeseed)",461929,0,1599471,NA,NA,NA,240994,NA,1638,822,894089,"7/23/2020 9:48:24 AM"
"4980",597092,"6/1/2018 12:00:00 AM","Durum wheat",94623,0,490610,NA,NA,NA,0,NA,NA,NA,395987,"7/23/2020 9:48:24 AM"
"4981",597093,"6/1/2018 12:00:00 AM","Flaxseed",7049,0,70772,NA,NA,NA,0,NA,NA,NA,63724,"7/23/2020 9:48:24 AM"
"4982",597094,"6/1/2018 12:00:00 AM","Oats",19291,3400,192899,NA,NA,NA,39619,NA,643,6226,123720,"7/23/2020 9:48:24 AM"
"4983",597095,"6/1/2018 12:00:00 AM","Rye",1592,0,20521,NA,NA,NA,0,NA,NA,NA,18929,"7/23/2020 9:48:24 AM"
"4984",597096,"6/1/2018 12:00:00 AM","Wheat, excluding durum",606098,0,1892737,NA,NA,NA,381307,NA,19160,10090,876082,"7/23/2020 9:48:24 AM"
"4985",597097,"7/1/2018 12:00:00 AM","All grains, total",918216,6200,4195534,NA,NA,NA,590262,NA,471579,18412,2190865,"7/23/2020 9:48:24 AM"
"4986",597098,"7/1/2018 12:00:00 AM","Barley",61883,2000,188063,NA,NA,NA,22657,NA,2563,3451,95509,"7/23/2020 9:48:24 AM"
"4987",597099,"7/1/2018 12:00:00 AM","Canola (rapeseed)",250989,0,1168409,NA,NA,NA,229022,NA,1650,168,686580,"7/23/2020 9:48:24 AM"
"4988",597100,"7/1/2018 12:00:00 AM","Durum wheat",97900,0,487600,NA,NA,NA,0,NA,NA,NA,389700,"7/23/2020 9:48:24 AM"
"4989",597101,"7/1/2018 12:00:00 AM","Flaxseed",2700,0,49100,NA,NA,NA,0,NA,NA,NA,46400,"7/23/2020 9:48:24 AM"
"4990",597102,"7/1/2018 12:00:00 AM","Oats",14929,4200,170906,NA,NA,NA,6546,NA,1697,2036,141499,"7/23/2020 9:48:24 AM"
"4991",597103,"7/1/2018 12:00:00 AM","Rye",900,0,21500,NA,NA,NA,0,NA,NA,NA,20600,"7/23/2020 9:48:24 AM"
"4992",597104,"7/1/2018 12:00:00 AM","Wheat, excluding durum",488916,0,2109956,NA,NA,NA,332037,NA,465669,12757,810577,"7/23/2020 9:48:24 AM"
"4993",597105,"8/1/2018 12:00:00 AM","All grains, total",802411,10275,4831208,NA,NA,NA,1278674,NA,318845,109933,2311071,"7/23/2020 9:48:24 AM"
"4994",597106,"8/1/2018 12:00:00 AM","Barley",77929,1900,356989,NA,NA,NA,31264,NA,12865,13753,219277,"7/23/2020 9:48:24 AM"
"4995",597107,"8/1/2018 12:00:00 AM","Canola (rapeseed)",174771,700,1113251,NA,NA,NA,291794,NA,2377,220,643389,"7/23/2020 9:48:24 AM"
"4996",597108,"8/1/2018 12:00:00 AM","Durum wheat",59675,0,395919,NA,NA,NA,NA,NA,NA,NA,336244,"7/23/2020 9:48:24 AM"
"4997",597109,"8/1/2018 12:00:00 AM","Flaxseed",1431,0,19428,NA,NA,NA,1417,NA,NA,NA,16580,"7/23/2020 9:48:24 AM"
"4998",597110,"8/1/2018 12:00:00 AM","Oats",18660,4300,332490,NA,NA,NA,155187,NA,6055,24874,123414,"7/23/2020 9:48:24 AM"
"4999",597111,"8/1/2018 12:00:00 AM","Rye",3416,0,40571,NA,NA,NA,14501,NA,NA,NA,22654,"7/23/2020 9:48:24 AM"
"5000",597112,"8/1/2018 12:00:00 AM","Wheat, excluding durum",466530,3375,2572561,NA,NA,NA,784511,NA,297547,71085,949513,"7/23/2020 9:48:24 AM"
"5001",597113,"9/1/2018 12:00:00 AM","All grains, total",977133,25900,4797764,NA,NA,NA,834227,NA,92287,115386,2752830,"7/23/2020 9:48:24 AM"
"5002",597114,"9/1/2018 12:00:00 AM","Barley",98523,1500,351282,NA,NA,NA,22390,NA,4910,13623,210336,"7/23/2020 9:48:24 AM"
"5003",597115,"9/1/2018 12:00:00 AM","Canola (rapeseed)",182911,12100,1801695,NA,NA,NA,375382,NA,16472,4823,1210007,"7/23/2020 9:48:24 AM"
"5004",597116,"9/1/2018 12:00:00 AM","Durum wheat",31608,0,277949,NA,NA,NA,NA,NA,NA,NA,246341,"7/23/2020 9:48:24 AM"
"5005",597117,"9/1/2018 12:00:00 AM","Flaxseed",1006,0,16393,NA,NA,NA,1937,NA,NA,NA,13450,"7/23/2020 9:48:24 AM"
"5006",597118,"9/1/2018 12:00:00 AM","Oats",14220,3300,263041,NA,NA,NA,67172,NA,15885,30457,132006,"7/23/2020 9:48:24 AM"
"5007",597119,"9/1/2018 12:00:00 AM","Rye",2884,0,25589,NA,NA,NA,9144,NA,NA,NA,13561,"7/23/2020 9:48:24 AM"
"5008",597120,"9/1/2018 12:00:00 AM","Wheat, excluding durum",645981,9000,2061815,NA,NA,NA,358202,NA,55020,66483,927128,"7/23/2020 9:48:24 AM"
"5009",597121,"10/1/2018 12:00:00 AM","All grains, total",1444842,39000,4825356,NA,NA,NA,597278,NA,35000,62394,2646841,"7/23/2020 9:48:24 AM"
"5010",597122,"10/1/2018 12:00:00 AM","Barley",106016,4300,329114,NA,NA,NA,22936,NA,2105,15304,178453,"7/23/2020 9:48:24 AM"
"5011",597123,"10/1/2018 12:00:00 AM","Canola (rapeseed)",707299,23900,2202091,NA,NA,NA,211474,NA,7557,5934,1245927,"7/23/2020 9:48:24 AM"
"5012",597124,"10/1/2018 12:00:00 AM","Durum wheat",13879,0,262269,NA,NA,NA,NA,NA,NA,NA,248390,"7/23/2020 9:48:24 AM"
"5013",597125,"10/1/2018 12:00:00 AM","Flaxseed",2483,0,38790,NA,NA,NA,1631,NA,NA,NA,34675,"7/23/2020 9:48:24 AM"
"5014",597126,"10/1/2018 12:00:00 AM","Oats",22767,3000,215293,NA,NA,NA,42749,NA,2885,11882,132010,"7/23/2020 9:48:24 AM"
"5015",597127,"10/1/2018 12:00:00 AM","Rye",1206,0,14981,NA,NA,NA,5674,NA,NA,NA,8102,"7/23/2020 9:48:24 AM"
"5016",597128,"10/1/2018 12:00:00 AM","Wheat, excluding durum",591193,7800,1762818,NA,NA,NA,312814,NA,22453,29275,799284,"7/23/2020 9:48:24 AM"
"5017",597129,"11/1/2018 12:00:00 AM","All grains, total",1529129,40425,5510060,NA,NA,NA,769550,NA,21539,25718,3123699,"7/23/2020 9:48:24 AM"
"5018",597130,"11/1/2018 12:00:00 AM","Barley",139671,3900,449551,NA,NA,NA,20048,NA,1557,5255,279120,"7/23/2020 9:48:24 AM"
"5019",597131,"11/1/2018 12:00:00 AM","Canola (rapeseed)",557669,22400,1864211,NA,NA,NA,220899,NA,1461,3950,1057832,"7/23/2020 9:48:24 AM"
"5020",597132,"11/1/2018 12:00:00 AM","Durum wheat",17122,0,442815,NA,NA,NA,NA,NA,NA,NA,425693,"7/23/2020 9:48:24 AM"
"5021",597133,"11/1/2018 12:00:00 AM","Flaxseed",6689,0,57461,NA,NA,NA,2555,NA,NA,NA,48217,"7/23/2020 9:48:24 AM"
"5022",597134,"11/1/2018 12:00:00 AM","Oats",25038,3400,298728,NA,NA,NA,48586,NA,1226,6753,213725,"7/23/2020 9:48:24 AM"
"5023",597135,"11/1/2018 12:00:00 AM","Rye",515,0,8378,NA,NA,NA,3333,NA,NA,NA,4529,"7/23/2020 9:48:24 AM"
"5024",597136,"11/1/2018 12:00:00 AM","Wheat, excluding durum",782424,10725,2388915,NA,NA,NA,474128,NA,17295,9759,1094583,"7/23/2020 9:48:24 AM"
"5025",597137,"12/1/2018 12:00:00 AM","All grains, total",1100811,26125,4200377,NA,NA,NA,685498,NA,13791,19886,2354265,"7/23/2020 9:48:24 AM"
"5026",597138,"12/1/2018 12:00:00 AM","Barley",88248,4700,329536,NA,NA,NA,22469,NA,891,4131,209097,"7/23/2020 9:48:24 AM"
"5027",597139,"12/1/2018 12:00:00 AM","Canola (rapeseed)",375388,8300,1380756,NA,NA,NA,183603,NA,2049,1508,809909,"7/23/2020 9:48:24 AM"
"5028",597140,"12/1/2018 12:00:00 AM","Durum wheat",26000,0,269900,NA,NA,NA,NA,NA,NA,NA,243900,"7/23/2020 9:48:24 AM"
"5029",597141,"12/1/2018 12:00:00 AM","Flaxseed",1521,0,32114,NA,NA,NA,1892,NA,NA,NA,28701,"7/23/2020 9:48:24 AM"
"5030",597142,"12/1/2018 12:00:00 AM","Oats",17772,4500,158600,NA,NA,NA,34130,NA,1181,5226,95790,"7/23/2020 9:48:24 AM"
"5031",597143,"12/1/2018 12:00:00 AM","Rye",545,0,7780,NA,NA,NA,1712,NA,NA,NA,5522,"7/23/2020 9:48:24 AM"
"5032",597144,"12/1/2018 12:00:00 AM","Wheat, excluding durum",591337,8625,2021692,NA,NA,NA,441693,NA,9670,9021,961345,"7/23/2020 9:48:24 AM"
"5033",597145,"1/1/2019 12:00:00 AM","All grains, total",1549868,31541,5113449,NA,NA,NA,536723,NA,28116,20103,2947099,"7/23/2020 9:48:24 AM"
"5034",597146,"1/1/2019 12:00:00 AM","Barley",166764,4100,479052,NA,NA,NA,29743,NA,1561,4038,272846,"7/23/2020 9:48:24 AM"
"5035",597147,"1/1/2019 12:00:00 AM","Canola (rapeseed)",495578,9816,1737194,NA,NA,NA,164966,NA,1604,1881,1063350,"7/23/2020 9:48:24 AM"
"5036",597148,"1/1/2019 12:00:00 AM","Durum wheat",54336,0,462991,NA,NA,NA,NA,NA,NA,NA,408655,"7/23/2020 9:48:24 AM"
"5037",597149,"1/1/2019 12:00:00 AM","Flaxseed",2239,0,43888,NA,NA,NA,3288,NA,NA,NA,38362,"7/23/2020 9:48:24 AM"
"5038",597150,"1/1/2019 12:00:00 AM","Oats",28550,3900,242063,NA,NA,NA,64945,NA,2090,5566,137011,"7/23/2020 9:48:24 AM"
"5039",597151,"1/1/2019 12:00:00 AM","Rye",105,0,24728,NA,NA,NA,12560,NA,NA,NA,12063,"7/23/2020 9:48:24 AM"
"5040",597152,"1/1/2019 12:00:00 AM","Wheat, excluding durum",802296,13725,2123532,NA,NA,NA,261221,NA,22861,8618,1014812,"7/23/2020 9:48:24 AM"
"5041",597153,"2/1/2019 12:00:00 AM","All grains, total",1159939,16592,3855199,NA,NA,NA,481793,NA,18943,20875,2157058,"7/23/2020 9:48:24 AM"
"5042",597154,"2/1/2019 12:00:00 AM","Barley",139612,5500,372404,NA,NA,NA,24058,NA,2555,3423,197256,"7/23/2020 9:48:24 AM"
"5043",597155,"2/1/2019 12:00:00 AM","Canola (rapeseed)",352379,4342,1270277,NA,NA,NA,157896,NA,2192,1071,752397,"7/23/2020 9:48:24 AM"
"5044",597156,"2/1/2019 12:00:00 AM","Durum wheat",63276,0,465803,NA,NA,NA,NA,NA,NA,NA,402527,"7/23/2020 9:48:24 AM"
"5045",597157,"2/1/2019 12:00:00 AM","Flaxseed",769,0,31326,NA,NA,NA,2544,NA,NA,NA,28014,"7/23/2020 9:48:24 AM"
"5046",597158,"2/1/2019 12:00:00 AM","Oats",16882,3300,176442,NA,NA,NA,40536,NA,393,6275,109056,"7/23/2020 9:48:24 AM"
"5047",597159,"2/1/2019 12:00:00 AM","Rye",100,0,13700,NA,NA,NA,7020,NA,NA,NA,6580,"7/23/2020 9:48:24 AM"
"5048",597160,"2/1/2019 12:00:00 AM","Wheat, excluding durum",586921,3450,1525248,NA,NA,NA,249739,NA,13803,10106,661228,"7/23/2020 9:48:24 AM"
"5049",597161,"3/1/2019 12:00:00 AM","All grains, total",1254335,14618,4062184,NA,NA,NA,540981,NA,21835,23678,2206737,"7/23/2020 9:48:24 AM"
"5050",597162,"3/1/2019 12:00:00 AM","Barley",102563,3500,271825,NA,NA,NA,15521,NA,2000,4647,143594,"7/23/2020 9:48:24 AM"
"5051",597163,"3/1/2019 12:00:00 AM","Canola (rapeseed)",316368,3693,1226282,NA,NA,NA,177134,NA,1129,853,727105,"7/23/2020 9:48:24 AM"
"5052",597164,"3/1/2019 12:00:00 AM","Durum wheat",116900,0,471400,NA,NA,NA,NA,NA,NA,NA,354500,"7/23/2020 9:48:24 AM"
"5053",597165,"3/1/2019 12:00:00 AM","Flaxseed",6981,0,39792,NA,NA,NA,2284,NA,NA,NA,30527,"7/23/2020 9:48:24 AM"
"5054",597166,"3/1/2019 12:00:00 AM","Oats",21480,4800,187676,NA,NA,NA,24100,NA,2088,7699,127509,"7/23/2020 9:48:24 AM"
"5055",597167,"3/1/2019 12:00:00 AM","Rye",300,0,3500,NA,NA,NA,1728,NA,NA,NA,1472,"7/23/2020 9:48:24 AM"
"5056",597168,"3/1/2019 12:00:00 AM","Wheat, excluding durum",689742,2625,1861710,NA,NA,NA,320215,NA,16617,10479,822031,"7/23/2020 9:48:24 AM"
"5057",597169,"4/1/2019 12:00:00 AM","All grains, total",1238540,25725,4110998,NA,NA,NA,604252,NA,21667,20951,2199864,"7/23/2020 9:48:24 AM"
"5058",597170,"4/1/2019 12:00:00 AM","Barley",84182,3500,265731,NA,NA,NA,28396,NA,2445,5017,142191,"7/23/2020 9:48:24 AM"
"5059",597171,"4/1/2019 12:00:00 AM","Canola (rapeseed)",364940,5400,1346225,NA,NA,NA,212256,NA,2842,1337,759450,"7/23/2020 9:48:24 AM"
"5060",597172,"4/1/2019 12:00:00 AM","Durum wheat",64500,0,451500,NA,NA,NA,NA,NA,NA,NA,387000,"7/23/2020 9:48:24 AM"
"5061",597173,"4/1/2019 12:00:00 AM","Flaxseed",8576,0,53805,NA,NA,NA,2907,NA,NA,NA,42322,"7/23/2020 9:48:24 AM"
"5062",597174,"4/1/2019 12:00:00 AM","Oats",15975,4000,183743,NA,NA,NA,34047,NA,1086,7174,121461,"7/23/2020 9:48:24 AM"
"5063",597175,"4/1/2019 12:00:00 AM","Rye",500,0,6700,NA,NA,NA,2484,NA,NA,NA,3716,"7/23/2020 9:48:24 AM"
"5064",597176,"4/1/2019 12:00:00 AM","Wheat, excluding durum",699867,12825,1803295,NA,NA,NA,324161,NA,15294,7423,743725,"7/23/2020 9:48:24 AM"
"5065",597177,"5/1/2019 12:00:00 AM","All grains, total",1416471,16925,4502591,NA,NA,NA,859075,NA,24906,19157,2166057,"7/23/2020 9:48:24 AM"
"5066",597178,"5/1/2019 12:00:00 AM","Barley",62075,3300,252352,NA,NA,NA,31823,NA,2150,4262,148742,"7/23/2020 9:48:24 AM"
"5067",597179,"5/1/2019 12:00:00 AM","Canola (rapeseed)",473087,2900,1589912,NA,NA,NA,274252,NA,1912,1172,836589,"7/23/2020 9:48:24 AM"
"5068",597180,"5/1/2019 12:00:00 AM","Durum wheat",118601,0,446199,NA,NA,NA,NA,NA,NA,NA,327598,"7/23/2020 9:48:24 AM"
"5069",597181,"5/1/2019 12:00:00 AM","Flaxseed",5470,0,47096,NA,NA,NA,2531,NA,NA,NA,39095,"7/23/2020 9:48:24 AM"
"5070",597182,"5/1/2019 12:00:00 AM","Oats",20955,5100,188972,NA,NA,NA,27623,NA,854,7886,126554,"7/23/2020 9:48:24 AM"
"5071",597183,"5/1/2019 12:00:00 AM","Rye",300,0,4100,NA,NA,NA,1890,NA,NA,NA,1910,"7/23/2020 9:48:24 AM"
"5072",597184,"5/1/2019 12:00:00 AM","Wheat, excluding durum",735983,5625,1973961,NA,NA,NA,520956,NA,19990,5837,685570,"7/23/2020 9:48:24 AM"
"5073",597185,"6/1/2019 12:00:00 AM","All grains, total",1168565,25400,4011601,NA,NA,NA,763073,NA,16281,17090,2021192,"7/23/2020 9:48:24 AM"
"5074",597186,"6/1/2019 12:00:00 AM","Barley",69021,2400,204921,NA,NA,NA,24309,NA,1570,3738,103883,"7/23/2020 9:48:24 AM"
"5075",597187,"6/1/2019 12:00:00 AM","Canola (rapeseed)",484184,11000,1506630,NA,NA,NA,267553,NA,1070,1147,741676,"7/23/2020 9:48:24 AM"
"5076",597188,"6/1/2019 12:00:00 AM","Durum wheat",65100,0,459600,NA,NA,NA,NA,NA,NA,NA,394500,"7/23/2020 9:48:24 AM"
"5077",597189,"6/1/2019 12:00:00 AM","Flaxseed",1247,0,23184,NA,NA,NA,2852,NA,NA,NA,19085,"7/23/2020 9:48:24 AM"
"5078",597190,"6/1/2019 12:00:00 AM","Oats",18321,4500,131634,NA,NA,NA,14279,NA,1412,6999,86124,"7/23/2020 9:48:24 AM"
"5079",597191,"6/1/2019 12:00:00 AM","Rye",333,0,3676,NA,NA,NA,1516,NA,NA,NA,1826,"7/23/2020 9:48:24 AM"
"5080",597192,"6/1/2019 12:00:00 AM","Wheat, excluding durum",530360,7500,1681956,NA,NA,NA,452563,NA,12229,5205,674099,"7/23/2020 9:48:24 AM"
"5081",597193,"7/1/2019 12:00:00 AM","All grains, total",1100982,29325,3974704,NA,NA,NA,624450,NA,85468,13905,2120575,"7/23/2020 9:48:24 AM"
"5082",597194,"7/1/2019 12:00:00 AM","Barley",66674,3300,182764,NA,NA,NA,26948,NA,2292,3735,79814,"7/23/2020 9:48:24 AM"
"5083",597195,"7/1/2019 12:00:00 AM","Canola (rapeseed)",530936,9700,1650905,NA,NA,NA,243749,NA,1871,934,863715,"7/23/2020 9:48:24 AM"
"5084",597196,"7/1/2019 12:00:00 AM","Durum wheat",71548,0,501389,NA,NA,NA,NA,NA,NA,NA,429841,"7/23/2020 9:48:24 AM"
"5085",597197,"7/1/2019 12:00:00 AM","Flaxseed",663,0,19163,NA,NA,NA,2141,NA,NA,NA,16359,"7/23/2020 9:48:24 AM"
"5086",597198,"7/1/2019 12:00:00 AM","Oats",18807,5300,128123,NA,NA,NA,21114,NA,1194,2804,78904,"7/23/2020 9:48:24 AM"
"5087",597199,"7/1/2019 12:00:00 AM","Rye",152,0,2860,NA,NA,NA,1122,NA,NA,NA,1586,"7/23/2020 9:48:24 AM"
"5088",597200,"7/1/2019 12:00:00 AM","Wheat, excluding durum",412201,11025,1489502,NA,NA,NA,329377,NA,80111,6432,650356,"7/23/2020 9:48:24 AM"
"5089",597201,"8/1/2019 12:00:00 AM","All grains, total",769445,12620,3661652,NA,NA,NA,893544,NA,383175,55128,1547740,"7/23/2020 9:48:24 AM"
"5090",597202,"8/1/2019 12:00:00 AM","Barley",92382,1900,241893,NA,NA,NA,25586,NA,14344,9328,98352,"7/23/2020 9:48:24 AM"
"5091",597203,"8/1/2019 12:00:00 AM","Canola (rapeseed)",375187,3420,1281508,NA,NA,NA,207695,NA,1915,1326,691965,"7/23/2020 9:48:24 AM"
"5092",597204,"8/1/2019 12:00:00 AM","Durum wheat",32041,0,244220,NA,NA,NA,0,NA,NA,NA,212180,"7/23/2020 9:48:24 AM"
"5093",597205,"8/1/2019 12:00:00 AM","Flaxseed",660,0,8868,NA,NA,NA,2324,NA,NA,NA,5884,"7/23/2020 9:48:24 AM"
"5094",597206,"8/1/2019 12:00:00 AM","Oats",14014,4800,226448,NA,NA,NA,149408,NA,4466,10301,43459,"7/23/2020 9:48:24 AM"
"5095",597207,"8/1/2019 12:00:00 AM","Rye",3008,0,71980,NA,NA,NA,45728,NA,NA,NA,23244,"7/23/2020 9:48:24 AM"
"5096",597208,"8/1/2019 12:00:00 AM","Wheat, excluding durum",252151,2500,1586734,NA,NA,NA,462803,NA,362450,34173,472657,"7/23/2020 9:48:24 AM"
"5097",597209,"9/1/2019 12:00:00 AM","All grains, total",938511,17440,4570884,NA,NA,NA,1112282,NA,100475,137509,2264667,"7/23/2020 9:48:24 AM"
"5098",597210,"9/1/2019 12:00:00 AM","Barley",52171,2400,408483,NA,NA,NA,23549,NA,14585,16233,299545,"7/23/2020 9:48:24 AM"
"5099",597211,"9/1/2019 12:00:00 AM","Canola (rapeseed)",228714,4140,1294394,NA,NA,NA,382936,NA,6396,1377,670831,"7/23/2020 9:48:24 AM"
"5100",597212,"9/1/2019 12:00:00 AM","Durum wheat",53629,0,391362,NA,NA,NA,0,NA,NA,NA,337732,"7/23/2020 9:48:24 AM"
"5101",597213,"9/1/2019 12:00:00 AM","Flaxseed",1814,0,10636,NA,NA,NA,3720,NA,NA,NA,5103,"7/23/2020 9:48:24 AM"
"5102",597214,"9/1/2019 12:00:00 AM","Oats",17822,3900,381256,NA,NA,NA,123533,NA,17676,34700,183625,"7/23/2020 9:48:24 AM"
"5103",597215,"9/1/2019 12:00:00 AM","Rye",1741,0,27079,NA,NA,NA,16099,NA,NA,NA,9239,"7/23/2020 9:48:24 AM"
"5104",597216,"9/1/2019 12:00:00 AM","Wheat, excluding durum",582620,7000,2057674,NA,NA,NA,562445,NA,61818,85199,758592,"7/23/2020 9:48:24 AM"
"5105",597217,"10/1/2019 12:00:00 AM","All grains, total",2066718,43600,6817651,NA,NA,NA,952869,NA,48361,105042,3601061,"7/23/2020 9:48:24 AM"
"5106",597218,"10/1/2019 12:00:00 AM","Barley",172815,3800,548576,NA,NA,NA,29085,NA,4013,16624,322239,"7/23/2020 9:48:24 AM"
"5107",597219,"10/1/2019 12:00:00 AM","Canola (rapeseed)",784509,15900,2703050,NA,NA,NA,338369,NA,8142,4280,1551850,"7/23/2020 9:48:24 AM"
"5108",597220,"10/1/2019 12:00:00 AM","Durum wheat",71097,0,578455,NA,NA,NA,6430,NA,NA,NA,500928,"7/23/2020 9:48:24 AM"
"5109",597221,"10/1/2019 12:00:00 AM","Flaxseed",12004,0,42061,NA,NA,NA,4444,NA,NA,NA,25613,"7/23/2020 9:48:24 AM"
"5110",597222,"10/1/2019 12:00:00 AM","Oats",29694,5900,406762,NA,NA,NA,72205,NA,8005,33089,257869,"7/23/2020 9:48:24 AM"
"5111",597223,"10/1/2019 12:00:00 AM","Rye",1464,0,13022,NA,NA,NA,7469,NA,NA,NA,4088,"7/23/2020 9:48:24 AM"
"5112",597224,"10/1/2019 12:00:00 AM","Wheat, excluding durum",995135,18000,2525725,NA,NA,NA,494866,NA,28201,51049,938473,"7/23/2020 9:48:24 AM"
"5113",597225,"11/1/2019 12:00:00 AM","All grains, total",1267692,17880,4634760,NA,NA,NA,652550,NA,21808,28674,2646157,"7/23/2020 9:48:24 AM"
"5114",597226,"11/1/2019 12:00:00 AM","Barley",130780,2000,462715,NA,NA,NA,20573,NA,1840,4506,303016,"7/23/2020 9:48:24 AM"
"5115",597227,"11/1/2019 12:00:00 AM","Canola (rapeseed)",423670,4680,1490478,NA,NA,NA,207825,NA,1858,2520,849925,"7/23/2020 9:48:24 AM"
"5116",597228,"11/1/2019 12:00:00 AM","Durum wheat",50284,0,553713,NA,NA,NA,5870,NA,NA,NA,497559,"7/23/2020 9:48:24 AM"
"5117",597229,"11/1/2019 12:00:00 AM","Flaxseed",6236,0,59651,NA,NA,NA,4847,NA,NA,NA,48567,"7/23/2020 9:48:24 AM"
"5118",597230,"11/1/2019 12:00:00 AM","Oats",22161,4400,225397,NA,NA,NA,32138,NA,2463,8522,155712,"7/23/2020 9:48:24 AM"
"5119",597231,"11/1/2019 12:00:00 AM","Rye",2219,0,9089,NA,NA,NA,3188,NA,NA,NA,3682,"7/23/2020 9:48:24 AM"
"5120",597232,"11/1/2019 12:00:00 AM","Wheat, excluding durum",632341,6800,1833717,NA,NA,NA,378109,NA,15647,13126,787695,"7/23/2020 9:48:24 AM"
"5121",597233,"12/1/2019 12:00:00 AM","All grains, total",1573391,33980,5432777,NA,NA,NA,747827,NA,20678,22443,3034458,"7/23/2020 9:48:24 AM"
"5122",597234,"12/1/2019 12:00:00 AM","Barley",140255,4200,452944,NA,NA,NA,23156,NA,3345,3964,278023,"7/23/2020 9:48:24 AM"
"5123",597235,"12/1/2019 12:00:00 AM","Canola (rapeseed)",634330,12180,2046526,NA,NA,NA,273252,NA,1148,2062,1123554,"7/23/2020 9:48:24 AM"
"5124",597236,"12/1/2019 12:00:00 AM","Durum wheat",40300,0,443200,NA,NA,NA,4000,NA,NA,NA,398900,"7/23/2020 9:48:24 AM"
"5125",597237,"12/1/2019 12:00:00 AM","Flaxseed",3545,0,32591,NA,NA,NA,5829,NA,NA,NA,23217,"7/23/2020 9:48:24 AM"
"5126",597238,"12/1/2019 12:00:00 AM","Oats",29534,9500,315436,NA,NA,NA,61009,NA,3700,6750,204943,"7/23/2020 9:48:24 AM"
"5127",597239,"12/1/2019 12:00:00 AM","Rye",2087,0,13260,NA,NA,NA,5096,NA,NA,NA,6077,"7/23/2020 9:48:24 AM"
"5128",597240,"12/1/2019 12:00:00 AM","Wheat, excluding durum",723340,8100,2128820,NA,NA,NA,375484,NA,12485,9667,999744,"7/23/2020 9:48:24 AM"
"5129",597241,"1/1/2020 12:00:00 AM","All grains, total",1120107,17072,4251566,NA,NA,NA,570760,NA,23262,23924,2496441,"7/23/2020 9:48:24 AM"
"5130",597242,"1/1/2020 12:00:00 AM","Barley",91149,3100,336799,NA,NA,NA,30742,NA,2973,4062,204773,"7/23/2020 9:48:24 AM"
"5131",597243,"1/1/2020 12:00:00 AM","Canola (rapeseed)",390569,3872,1618235,NA,NA,NA,193066,NA,3422,2452,1024853,"7/23/2020 9:48:24 AM"
"5132",597244,"1/1/2020 12:00:00 AM","Durum wheat",33335,0,297632,NA,NA,NA,4000,NA,NA,NA,260297,"7/23/2020 9:48:24 AM"
"5133",597245,"1/1/2020 12:00:00 AM","Flaxseed",2333,100,26751,NA,NA,NA,4217,NA,NA,NA,20100,"7/23/2020 9:48:24 AM"
"5134",597246,"1/1/2020 12:00:00 AM","Oats",17380,4600,198435,NA,NA,NA,40600,NA,1918,6828,127109,"7/23/2020 9:48:24 AM"
"5135",597247,"1/1/2020 12:00:00 AM","Rye",1779,0,9685,NA,NA,NA,4182,NA,NA,NA,3724,"7/23/2020 9:48:24 AM"
"5136",597248,"1/1/2020 12:00:00 AM","Wheat, excluding durum",583562,5400,1764029,NA,NA,NA,293952,NA,14949,10582,855584,"7/23/2020 9:48:24 AM"
"5137",597249,"2/1/2020 12:00:00 AM","All grains, total",1161354,20202,4033428,NA,NA,NA,452178,NA,20292,20474,2358929,"7/23/2020 9:48:24 AM"
"5138",597250,"2/1/2020 12:00:00 AM","Barley",115403,3700,350224,NA,NA,NA,21023,NA,3190,4551,202357,"7/23/2020 9:48:24 AM"
"5139",597251,"2/1/2020 12:00:00 AM","Canola (rapeseed)",398490,7002,1450308,NA,NA,NA,150026,NA,4266,2101,888423,"7/23/2020 9:48:24 AM"
"5140",597252,"2/1/2020 12:00:00 AM","Durum wheat",39468,0,400614,NA,NA,NA,2000,NA,NA,NA,359146,"7/23/2020 9:48:24 AM"
"5141",597253,"2/1/2020 12:00:00 AM","Flaxseed",1339,0,23927,NA,NA,NA,5904,NA,NA,NA,16684,"7/23/2020 9:48:24 AM"
