"","Id","When","Cal","Alberta","Canada","BritishColumbia","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"1057",159785,"5/1/2014 12:00:00 AM","Slaughter, calves",181.87,NA,121.96,170.52,154.31,178.79,162.47,120.45,162.5,178.1,175.19,"8/7/2020 9:11:43 AM"
"1058",159786,"5/1/2014 12:00:00 AM","Slaughter, cattle",142.07,NA,112.78,112.21,110.21,119.48,111.13,143.07,116.36,115.53,118.3,"8/7/2020 9:11:43 AM"
"1059",159787,"5/1/2014 12:00:00 AM","Hogs",105.94,NA,113.91,103.64,98.65,181.89,111,114.67,112.67,111.65,105.35,"8/7/2020 9:11:43 AM"
"1060",159788,"6/1/2014 12:00:00 AM","Slaughter, calves",187.34,NA,121.96,179.34,183.57,203.41,184.86,131.62,184.88,188.57,179.96,"8/7/2020 9:11:43 AM"
"1061",159789,"6/1/2014 12:00:00 AM","Slaughter, cattle",145.91,NA,115.02,121.41,111.03,123.41,114.78,149.44,119.43,120.91,124.19,"8/7/2020 9:11:43 AM"
"1062",159790,"6/1/2014 12:00:00 AM","Hogs",109.93,NA,110.69,107.28,104.07,181.89,107.94,116.09,110.45,110.71,108.58,"8/7/2020 9:11:43 AM"
"1063",159791,"7/1/2014 12:00:00 AM","Slaughter, calves",192.28,NA,130.58,192.62,159.84,175.52,159.16,138.07,159.23,198.85,192.84,"8/7/2020 9:11:43 AM"
"1064",159792,"7/1/2014 12:00:00 AM","Slaughter, cattle",155.46,NA,121.2,126.48,119.8,131.84,122.73,156.29,127.98,133.76,128.33,"8/7/2020 9:11:43 AM"
"1065",159793,"7/1/2014 12:00:00 AM","Hogs",121.41,NA,123.4,116.31,114.56,181.89,121.56,129.15,124.17,125.32,120.4,"8/7/2020 9:11:43 AM"
"1066",159794,"8/1/2014 12:00:00 AM","Slaughter, calves",207.25,NA,139.83,201.13,142.67,179.1,162.42,143.25,162.49,201.08,199.03,"8/7/2020 9:11:43 AM"
"1067",159795,"8/1/2014 12:00:00 AM","Slaughter, cattle",155.98,NA,133.51,139.28,119.36,132.28,123.15,154.78,129.87,128.81,138.32,"8/7/2020 9:11:43 AM"
"1068",159796,"8/1/2014 12:00:00 AM","Hogs",103.94,NA,120.01,106.06,113.06,181.89,119.84,120.77,121.11,118.45,106.67,"8/7/2020 9:11:43 AM"
"1069",159797,"9/1/2014 12:00:00 AM","Slaughter, calves",214.73,NA,142.08,205.58,175.34,224.32,203.53,151.84,203.6,219.84,210.26,"8/7/2020 9:11:43 AM"
"1070",159798,"9/1/2014 12:00:00 AM","Slaughter, cattle",155.73,NA,135.58,137.07,114.94,126.51,117.71,150.33,124.07,125.15,137.19,"8/7/2020 9:11:43 AM"
"1071",159799,"9/1/2014 12:00:00 AM","Hogs",96.96,NA,99.97,97.83,95.07,181.89,98.75,101.45,99.65,98.62,94.91,"8/7/2020 9:11:43 AM"
"1072",159800,"10/1/2014 12:00:00 AM","Slaughter, calves",226.2,NA,142.08,216.51,185.37,228.01,206.88,171.09,206.95,225.99,225.35,"8/7/2020 9:11:43 AM"
"1073",159801,"10/1/2014 12:00:00 AM","Slaughter, cattle",159.7,NA,132.9,136.71,117.28,129.12,120.06,156.84,125.39,125.3,138.8,"8/7/2020 9:11:43 AM"
"1074",159802,"10/1/2014 12:00:00 AM","Hogs",100.95,NA,109.35,98.38,99.9,181.89,108.49,110.16,108.94,108.61,101.2,"8/7/2020 9:11:43 AM"
"1075",159803,"11/1/2014 12:00:00 AM","Slaughter, calves",228.21,NA,142.08,218.64,190.4,222.53,201.9,180.01,201.97,240.24,225.12,"8/7/2020 9:11:43 AM"
"1076",159804,"11/1/2014 12:00:00 AM","Slaughter, cattle",158.17,NA,129.71,138.94,121.4,133.35,123.91,161.45,129.64,120.26,140.37,"8/7/2020 9:11:43 AM"
"1077",159805,"11/1/2014 12:00:00 AM","Hogs",85.98,NA,95.66,86.28,85.36,181.89,94.29,93.08,94.07,91.43,84.52,"8/7/2020 9:11:43 AM"
"1078",159806,"12/1/2014 12:00:00 AM","Slaughter, calves",233.62,NA,142.08,220.24,192.97,213.66,193.83,175.16,193.9,235.55,226.34,"8/7/2020 9:11:43 AM"
"1079",159807,"12/1/2014 12:00:00 AM","Slaughter, cattle",167.43,NA,139.81,142.02,124.75,135.97,126.28,163.06,132.89,123.87,147.93,"8/7/2020 9:11:43 AM"
"1080",159808,"12/1/2014 12:00:00 AM","Hogs",82.49,NA,90.7,83.88,82.05,181.89,89.8,89.94,90.03,87.73,81.24,"8/7/2020 9:11:43 AM"
"1081",159809,"1/1/2015 12:00:00 AM","Slaughter, calves",231.61,NA,141.33,219.78,217.37,242.7,220.57,178.76,220.59,230.32,226.07,"8/7/2020 9:11:43 AM"
"1082",159810,"1/1/2015 12:00:00 AM","Slaughter, cattle",173.17,NA,135.54,144.6,133.02,145.57,135.62,171.55,142.18,134.73,149.11,"8/7/2020 9:11:43 AM"
"1083",159811,"1/1/2015 12:00:00 AM","Hogs",76,NA,83.35,79.66,75.54,181.89,81.34,82.71,82.28,82.8,74.09,"8/7/2020 9:11:43 AM"
"1084",159812,"2/1/2015 12:00:00 AM","Slaughter, calves",238.15,NA,153.83,226.34,229.15,266.09,241.83,170.82,241.85,246.03,228.63,"8/7/2020 9:11:43 AM"
"1085",159813,"2/1/2015 12:00:00 AM","Slaughter, cattle",178.09,NA,138.27,154.4,133.38,151.01,140.95,178.42,146.83,143.89,156.95,"8/7/2020 9:11:43 AM"
"1086",159814,"2/1/2015 12:00:00 AM","Hogs",67.52,NA,79.66,75.07,71.82,181.89,75.9,77.83,77.27,75.02,66.02,"8/7/2020 9:11:43 AM"
"1087",159815,"3/1/2015 12:00:00 AM","Slaughter, calves",245.09,NA,170.08,234.17,224.76,260.46,236.71,170.57,236.73,250.89,238.23,"8/7/2020 9:11:43 AM"
"1088",159816,"3/1/2015 12:00:00 AM","Slaughter, cattle",184.81,NA,142.19,155.56,143.86,155.36,145.07,184.42,150.92,147.23,159.98,"8/7/2020 9:11:43 AM"
"1089",159817,"3/1/2015 12:00:00 AM","Hogs",68.52,NA,75.17,74.51,70.15,181.89,72.68,72.79,72.46,71.49,65.97,"8/7/2020 9:11:43 AM"
"1090",159818,"4/1/2015 12:00:00 AM","Slaughter, calves",254.27,NA,192.96,243.62,237.79,255.87,232.54,164.97,232.56,246.04,248.18,"8/7/2020 9:11:43 AM"
"1091",159819,"4/1/2015 12:00:00 AM","Slaughter, cattle",191.56,NA,154.86,158.48,144.56,158.71,148.13,188.5,154.43,153.75,162.57,"8/7/2020 9:11:43 AM"
"1092",159820,"4/1/2015 12:00:00 AM","Hogs",66.02,NA,71.17,73.33,62.75,181.89,67.88,68.27,68.17,67.16,63.19,"8/7/2020 9:11:43 AM"
"1093",159821,"5/1/2015 12:00:00 AM","Slaughter, calves",255.84,NA,217.58,246,242.52,263.23,239.23,168.83,239.26,256.88,245.46,"8/7/2020 9:11:43 AM"
"1094",159822,"5/1/2015 12:00:00 AM","Slaughter, cattle",193.01,NA,159.2,158.47,145.29,157.64,146.94,185.47,155.16,158.44,162.52,"8/7/2020 9:11:43 AM"
"1095",159823,"5/1/2015 12:00:00 AM","Hogs",83.99,NA,80.88,86.57,74.56,181.89,77.54,82.89,78.61,79.98,79.6,"8/7/2020 9:11:43 AM"
"1096",159824,"6/1/2015 12:00:00 AM","Slaughter, calves",253.93,NA,217.58,240.31,203.39,226.67,206,176.43,206.02,264.69,243.33,"8/7/2020 9:11:43 AM"
"1097",159825,"6/1/2015 12:00:00 AM","Slaughter, cattle",190.35,NA,159.77,161.62,144.38,157.7,147,182.67,154.55,156.78,163.23,"8/7/2020 9:11:43 AM"
"1098",159826,"6/1/2015 12:00:00 AM","Hogs",85.48,NA,91.6,87.29,84.58,181.89,89.81,91.5,90.81,89.73,83.28,"8/7/2020 9:11:43 AM"
"1099",159827,"7/1/2015 12:00:00 AM","Slaughter, calves",245.11,NA,217.58,239.55,225.63,232.64,211.09,171.55,211.16,258.25,237.35,"8/7/2020 9:11:43 AM"
"1100",159828,"7/1/2015 12:00:00 AM","Slaughter, cattle",178.62,NA,148.9,155.16,142.03,153.9,143.18,180.97,150.38,156.06,151.8,"8/7/2020 9:11:43 AM"
"1101",159829,"7/1/2015 12:00:00 AM","Hogs",85.48,NA,89.45,87,84.44,181.89,88.28,89.57,88.82,88.88,83.77,"8/7/2020 9:11:43 AM"
"1102",159830,"8/1/2015 12:00:00 AM","Slaughter, calves",246.01,NA,217.58,240.53,222.34,239.71,217.52,173.19,217.59,276.93,239.65,"8/7/2020 9:11:43 AM"
"1103",159831,"8/1/2015 12:00:00 AM","Slaughter, cattle",176.47,NA,156.24,160.69,135.01,149.05,138.64,176.07,145.88,141.56,157.39,"8/7/2020 9:11:43 AM"
"1104",159832,"8/1/2015 12:00:00 AM","Hogs",87.98,NA,92.98,87.47,88.26,181.89,91.27,93.51,91.91,91.53,85.5,"8/7/2020 9:11:43 AM"
"1105",159833,"9/1/2015 12:00:00 AM","Slaughter, calves",237.75,NA,198.21,235.41,240,269.72,244.8,168.76,244.87,275.95,234.51,"8/7/2020 9:11:43 AM"
"1106",159834,"9/1/2015 12:00:00 AM","Slaughter, cattle",167.52,NA,148.52,156.84,128.4,139.7,129.92,166.24,137.64,139.07,149.3,"8/7/2020 9:11:43 AM"
"1107",159835,"9/1/2015 12:00:00 AM","Hogs",81.49,NA,89.46,81.93,83.35,181.89,89.47,91.73,89.41,88,79.21,"8/7/2020 9:11:43 AM"
"1108",159836,"10/1/2015 12:00:00 AM","Slaughter, calves",225.54,NA,178.83,224.9,222.57,236.48,214.58,165.82,214.65,265.66,222.51,"8/7/2020 9:11:43 AM"
"1109",159837,"10/1/2015 12:00:00 AM","Slaughter, cattle",160.11,NA,132.25,145.15,112.74,122.24,113.5,151.14,118.54,125.37,138.63,"8/7/2020 9:11:43 AM"
"1110",159838,"10/1/2015 12:00:00 AM","Hogs",81.49,NA,87.68,81.87,79.12,181.89,86.43,89.88,86.07,85.96,79.81,"8/7/2020 9:11:43 AM"
"1111",159839,"11/1/2015 12:00:00 AM","Slaughter, calves",216.79,NA,178.83,216.04,214.68,224.51,203.7,166.6,203.77,273.48,210.44,"8/7/2020 9:11:43 AM"
"1112",159840,"11/1/2015 12:00:00 AM","Slaughter, cattle",150.87,NA,119.87,142.46,111.62,120.96,112.22,147.07,118.56,110.54,132.8,"8/7/2020 9:11:43 AM"
"1113",159841,"11/1/2015 12:00:00 AM","Hogs",64.03,NA,80.83,68.53,72.01,181.89,83.4,80.36,80.55,76.59,63.63,"8/7/2020 9:11:43 AM"
"1114",159842,"12/1/2015 12:00:00 AM","Slaughter, calves",203.51,NA,162.58,204.31,194.28,206.69,187.5,165.48,187.57,271.64,194.28,"8/7/2020 9:11:43 AM"
"1115",159843,"12/1/2015 12:00:00 AM","Slaughter, cattle",145.77,NA,119.23,134.31,105.9,115.47,107.1,143.76,111.6,116.07,127.15,"8/7/2020 9:11:43 AM"
"1116",159844,"12/1/2015 12:00:00 AM","Hogs",61.53,NA,68.96,67.55,63.13,181.89,68.13,72.24,68.01,66.16,58.47,"8/7/2020 9:11:43 AM"
"1117",159845,"1/1/2016 12:00:00 AM","Slaughter, calves",212.45,NA,187.58,210.47,204.51,229.36,208.04,163.46,208.21,242.2,204.21,"8/7/2020 9:11:43 AM"
"1118",159846,"1/1/2016 12:00:00 AM","Slaughter, cattle",160.8,NA,114.21,143.57,116.02,127.74,118.4,161.66,123.39,123.4,135.68,"8/7/2020 9:11:43 AM"
"1119",159847,"1/1/2016 12:00:00 AM","Hogs",67.27,NA,71.98,71.73,71.1,181.89,72.53,76.53,69.91,69.74,66.25,"8/7/2020 9:11:43 AM"
"1120",159848,"2/1/2016 12:00:00 AM","Slaughter, calves",208.72,NA,187.58,204.81,202.5,217.49,197.24,161.13,197.41,236.68,199.55,"8/7/2020 9:11:43 AM"
"1121",159849,"2/1/2016 12:00:00 AM","Slaughter, cattle",153.48,NA,118.71,139.69,118.17,129.3,119.96,158.03,126.26,122.94,132.7,"8/7/2020 9:11:43 AM"
"1122",159850,"2/1/2016 12:00:00 AM","Hogs",76.75,NA,81.55,80.63,80.36,181.89,82.8,85.5,80.23,79.6,75.49,"8/7/2020 9:11:43 AM"
"1123",159851,"3/1/2016 12:00:00 AM","Slaughter, calves",199.48,NA,162.58,197.14,199.65,216.86,196.67,147.71,196.84,208.46,190.88,"8/7/2020 9:11:43 AM"
"1124",159852,"3/1/2016 12:00:00 AM","Slaughter, cattle",154.19,NA,113.51,135.39,113.17,126.93,117.74,155.85,124.06,128,128.92,"8/7/2020 9:11:43 AM"
"1125",159853,"3/1/2016 12:00:00 AM","Hogs",74.26,NA,80.93,78.13,77.95,181.89,82.81,84.1,79.92,77.95,72.07,"8/7/2020 9:11:43 AM"
"1126",159854,"4/1/2016 12:00:00 AM","Slaughter, calves",187.7,NA,152.58,184.31,179.3,200.84,182.12,122.13,182.29,193.79,180.52,"8/7/2020 9:11:43 AM"
"1127",159855,"4/1/2016 12:00:00 AM","Slaughter, cattle",152.91,NA,111.64,129.71,111.4,121.46,112.76,142.98,121.13,121.93,123.64,"8/7/2020 9:11:43 AM"
"1128",159856,"4/1/2016 12:00:00 AM","Hogs",73.26,NA,78.43,78.38,76.8,181.89,80.12,83.32,77.41,76.09,71.88,"8/7/2020 9:11:43 AM"
"1129",159857,"5/1/2016 12:00:00 AM","Slaughter, calves",179.88,NA,130.08,176.3,155.33,171.84,155.75,121.96,155.92,200.69,171.48,"8/7/2020 9:11:43 AM"
"1130",159858,"5/1/2016 12:00:00 AM","Slaughter, cattle",150.45,NA,115.96,126.61,107.91,117.83,109.5,144.66,113.13,113.52,120.36,"8/7/2020 9:11:43 AM"
"1131",159859,"5/1/2016 12:00:00 AM","Hogs",84.24,NA,86.16,87.67,88.12,181.89,88.48,92.03,86.25,86.56,83.36,"8/7/2020 9:11:43 AM"
"1132",159860,"6/1/2016 12:00:00 AM","Slaughter, calves",174.17,NA,131.33,172.04,143.81,152.68,138.33,125.34,138.5,178.64,168,"8/7/2020 9:11:43 AM"
"1133",159861,"6/1/2016 12:00:00 AM","Slaughter, cattle",142.84,NA,113.07,125.34,110.93,120.34,111.84,142.35,117.55,125.58,119.26,"8/7/2020 9:11:43 AM"
"1134",159862,"6/1/2016 12:00:00 AM","Hogs",89.73,NA,93.23,91.98,93.77,181.89,96.14,98.34,93.71,93.38,88.98,"8/7/2020 9:11:43 AM"
"1135",159863,"7/1/2016 12:00:00 AM","Slaughter, calves",169.87,NA,132.58,166.74,112.48,150.15,136.03,117.53,136.2,190.61,160.51,"8/7/2020 9:11:43 AM"
"1136",159864,"7/1/2016 12:00:00 AM","Slaughter, cattle",139.72,NA,110.09,117.94,106.46,116.69,108.48,140.42,113.3,122.16,112.85,"8/7/2020 9:11:43 AM"
"1137",159865,"7/1/2016 12:00:00 AM","Hogs",86.73,NA,94.36,89.45,92.27,181.89,98.81,98.82,95.94,92.72,83.56,"8/7/2020 9:11:43 AM"
"1138",159866,"8/1/2016 12:00:00 AM","Slaughter, calves",163.41,NA,134.46,166.96,126.51,134.07,121.42,115.46,121.59,190.87,161.16,"8/7/2020 9:11:43 AM"
"1139",159867,"8/1/2016 12:00:00 AM","Slaughter, cattle",135.77,NA,115.49,124.82,100.86,111.33,103.47,132.27,109.06,109.25,117.95,"8/7/2020 9:11:43 AM"
"1140",159868,"8/1/2016 12:00:00 AM","Hogs",73.76,NA,82.8,78.98,79.15,181.89,85.6,85.72,82.43,79.77,72.01,"8/7/2020 9:11:43 AM"
"1141",159869,"9/1/2016 12:00:00 AM","Slaughter, calves",154.1,NA,127.58,152.13,132.46,153.13,138.74,118.19,138.91,182.42,148.22,"8/7/2020 9:11:43 AM"
"1142",159870,"9/1/2016 12:00:00 AM","Slaughter, cattle",125.15,NA,109.66,116.65,91.34,99.87,92.88,118.84,97.23,99.67,109.65,"8/7/2020 9:11:43 AM"
"1143",159871,"9/1/2016 12:00:00 AM","Hogs",65.28,NA,75.22,70.98,72.65,181.89,78.43,80.02,75.44,72.95,63.06,"8/7/2020 9:11:43 AM"
"1144",159872,"10/1/2016 12:00:00 AM","Slaughter, calves",149.29,NA,108.83,148.48,133.53,145.22,131.55,118.63,131.72,193.07,144.67,"8/7/2020 9:11:43 AM"
"1145",159873,"10/1/2016 12:00:00 AM","Slaughter, cattle",125.02,NA,103.13,113.01,87.85,96.1,89.22,114.72,93.77,87.5,106.68,"8/7/2020 9:11:43 AM"
"1146",159874,"10/1/2016 12:00:00 AM","Hogs",55.8,NA,64.37,65.23,62.06,181.89,67.41,70.71,64.29,61.81,52.94,"8/7/2020 9:11:43 AM"
"1147",159875,"11/1/2016 12:00:00 AM","Slaughter, calves",159.11,NA,100.08,158.62,142.68,152.73,138.38,121.67,138.55,195.68,153.06,"8/7/2020 9:11:43 AM"
"1148",159876,"11/1/2016 12:00:00 AM","Slaughter, cattle",127.1,NA,93.89,117.05,86.92,95.89,88.89,116.23,93.22,91.23,109.33,"8/7/2020 9:11:43 AM"
"1149",159877,"11/1/2016 12:00:00 AM","Hogs",51.8,NA,60.79,61.23,58.5,181.89,63.46,67.55,60.94,58.11,48.29,"8/7/2020 9:11:43 AM"
"1150",159878,"12/1/2016 12:00:00 AM","Slaughter, calves",170.01,NA,108.83,168.09,147.26,157.62,142.82,121.57,142.99,182.05,161.67,"8/7/2020 9:11:43 AM"
"1151",159879,"12/1/2016 12:00:00 AM","Slaughter, cattle",137.01,NA,105.91,121.15,90.66,100.25,92.83,122.63,97.67,98.75,117.38,"8/7/2020 9:11:43 AM"
"1152",159880,"12/1/2016 12:00:00 AM","Hogs",61.78,NA,64.91,67.91,65.08,181.89,64.68,71.53,64.23,63.52,58.2,"8/7/2020 9:11:43 AM"
"1153",159881,"1/1/2017 12:00:00 AM","Slaughter, calves",171.7,NA,123.83,170.24,141.28,168.32,152.55,118.82,152.79,180.84,166.06,"8/7/2020 9:11:43 AM"
"1154",159882,"1/1/2017 12:00:00 AM","Slaughter, cattle",142.24,NA,100.78,125.06,94.95,107.63,99.63,129.75,104.94,91.99,118.26,"8/7/2020 9:11:43 AM"
"1155",159883,"1/1/2017 12:00:00 AM","Hogs",69.94,NA,74.08,75.31,74.26,196.5,75.45,80.63,72.06,71.7,69.82,"8/7/2020 9:11:43 AM"
"1156",159884,"2/1/2017 12:00:00 AM","Slaughter, calves",169.6,NA,123.83,167.87,126.59,150.9,136.71,120.05,136.95,176.63,162.2,"8/7/2020 9:11:43 AM"
"1157",159885,"2/1/2017 12:00:00 AM","Slaughter, cattle",140.89,NA,106.96,126.02,96.99,109.18,101.13,131.74,106.81,99.32,119.49,"8/7/2020 9:11:43 AM"
"1158",159886,"2/1/2017 12:00:00 AM","Hogs",81.92,NA,84.81,84.51,86.11,196.5,87.06,91.35,84.72,84.1,81.89,"8/7/2020 9:11:43 AM"
"1159",159887,"3/1/2017 12:00:00 AM","Slaughter, calves",178.68,NA,123.83,176.38,141.08,159.84,144.84,113.16,145.08,166.29,171.22,"8/7/2020 9:11:43 AM"
"1160",159888,"3/1/2017 12:00:00 AM","Slaughter, cattle",154.14,NA,106.57,133.56,105.36,114.57,106.17,141.72,110.73,107.94,126.73,"8/7/2020 9:11:43 AM"
"1161",159889,"3/1/2017 12:00:00 AM","Hogs",80.42,NA,87.47,84.21,85.59,196.5,90.63,91.65,88.4,85.6,80.31,"8/7/2020 9:11:43 AM"
"1162",159890,"4/1/2017 12:00:00 AM","Slaughter, calves",187.29,NA,125.08,185.8,142.56,175.49,159.06,110.19,159.3,170.84,180.68,"8/7/2020 9:11:43 AM"
"1163",159891,"4/1/2017 12:00:00 AM","Slaughter, cattle",160.16,NA,114.44,134.25,106.24,118.7,110,144.17,115.94,104.21,128.3,"8/7/2020 9:11:43 AM"
"1164",159892,"4/1/2017 12:00:00 AM","Hogs",71.44,NA,79.34,76.33,75.19,196.5,81.98,81.83,78.46,75.18,70.6,"8/7/2020 9:11:43 AM"
"1165",159893,"5/1/2017 12:00:00 AM","Slaughter, calves",203.97,NA,127.46,202.7,164.09,174.75,158.39,115.01,158.63,171.68,194.86,"8/7/2020 9:11:43 AM"
"1166",159894,"5/1/2017 12:00:00 AM","Slaughter, cattle",167.07,NA,125.45,139.27,117.91,129.73,120.29,155.11,126.35,118.34,133.45,"8/7/2020 9:11:43 AM"
"1167",159895,"5/1/2017 12:00:00 AM","Hogs",82.91,NA,82.66,86.46,85.13,196.5,83.83,90.12,82.15,82.27,81.61,"8/7/2020 9:11:43 AM"
"1168",159896,"6/1/2017 12:00:00 AM","Slaughter, calves",196.15,NA,129.83,192.73,133.32,148.64,134.66,122.33,134.9,173.42,185.7,"8/7/2020 9:11:43 AM"
"1169",159897,"6/1/2017 12:00:00 AM","Slaughter, cattle",151.75,NA,119.68,133.29,119.88,131.67,122.22,155.73,129.08,131.74,127.83,"8/7/2020 9:11:43 AM"
"1170",159898,"6/1/2017 12:00:00 AM","Hogs",96.39,NA,96.58,97.4,99.43,196.5,99.82,103.6,98.18,98.38,95.21,"8/7/2020 9:11:43 AM"
"1171",159899,"7/1/2017 12:00:00 AM","Slaughter, calves",175.21,NA,125.08,172.93,129.55,144.46,130.86,120.72,131.1,189.26,168.05,"8/7/2020 9:11:43 AM"
"1172",159900,"7/1/2017 12:00:00 AM","Slaughter, cattle",137.26,NA,111.45,117.43,107.98,118.34,109.96,141.02,115.5,119.9,114.03,"8/7/2020 9:11:43 AM"
"1173",159901,"7/1/2017 12:00:00 AM","Hogs",98.88,NA,104.08,97.81,104.19,196.5,109.7,109.95,107.26,104.31,98.78,"8/7/2020 9:11:43 AM"
"1174",159902,"8/1/2017 12:00:00 AM","Slaughter, calves",165.08,NA,125.08,165.37,123.72,137.99,124.98,124.63,125.22,184.03,161.91,"8/7/2020 9:11:43 AM"
"1175",159903,"8/1/2017 12:00:00 AM","Slaughter, cattle",133.83,NA,111.18,121.47,97.63,109.27,101.48,128.88,107.42,104.42,114.92,"8/7/2020 9:11:43 AM"
"1176",159904,"8/1/2017 12:00:00 AM","Hogs",86.91,NA,96.83,88.96,94.67,196.5,101.33,101.23,98.52,95.14,88.94,"8/7/2020 9:11:43 AM"
"1177",159905,"9/1/2017 12:00:00 AM","Slaughter, calves",166.95,NA,118.83,166.51,164.41,176.46,159.95,129.2,160.19,196.02,163.82,"8/7/2020 9:11:43 AM"
"1178",159906,"9/1/2017 12:00:00 AM","Slaughter, cattle",126.06,NA,107.53,115.23,89.55,97.47,90.47,114,95.9,96.86,108.82,"8/7/2020 9:11:43 AM"
"1179",159907,"9/1/2017 12:00:00 AM","Hogs",64.45,NA,77.98,70.87,71.49,196.5,81.4,80.92,77.56,75.09,65.84,"8/7/2020 9:11:43 AM"
"1180",159908,"10/1/2017 12:00:00 AM","Slaughter, calves",178.53,NA,126.96,178.34,172.06,181.23,164.29,133.07,164.53,200.68,175.94,"8/7/2020 9:11:43 AM"
"1181",159909,"10/1/2017 12:00:00 AM","Slaughter, cattle",128.64,NA,101.74,114.52,88.06,96.9,89.85,119.21,95.89,84.56,107.54,"8/7/2020 9:11:43 AM"
"1182",159910,"10/1/2017 12:00:00 AM","Hogs",64.95,NA,67.65,72.95,68.17,196.5,68.19,73.66,65.72,65.36,65.01,"8/7/2020 9:11:43 AM"
"1183",159911,"11/1/2017 12:00:00 AM","Slaughter, calves",185.26,NA,135.08,185.41,174.31,186.36,168.95,137.72,169.19,201.87,179.91,"8/7/2020 9:11:43 AM"
"1184",159912,"11/1/2017 12:00:00 AM","Slaughter, cattle",134.54,NA,97.92,124.94,89.6,99.9,92.34,121.58,97.33,95.05,116.67,"8/7/2020 9:11:43 AM"
"1185",159913,"11/1/2017 12:00:00 AM","Hogs",70.94,NA,78.42,75.87,75.91,196.5,80.64,82.65,78.05,75.52,70.79,"8/7/2020 9:11:43 AM"
"1186",159914,"12/1/2017 12:00:00 AM","Slaughter, calves",187.96,NA,135.08,188.8,152.46,164.99,149.52,141.81,149.76,206.39,180.35,"8/7/2020 9:11:43 AM"
"1187",159915,"12/1/2017 12:00:00 AM","Slaughter, cattle",139.59,NA,103.01,124.02,91.01,101.01,93.39,122.03,98.86,93.4,117.46,"8/7/2020 9:11:43 AM"
"1188",159916,"12/1/2017 12:00:00 AM","Hogs",67.95,NA,74.92,73.32,71.91,196.5,76.41,80.57,73.55,71.19,67.58,"8/7/2020 9:11:43 AM"
"1189",159917,"1/1/2018 12:00:00 AM","Slaughter, calves",182.9,NA,133.96,182.06,157.49,181.96,164.88,149.78,165.28,205.46,176.74,"8/7/2020 9:11:43 AM"
"1190",159918,"1/1/2018 12:00:00 AM","Slaughter, cattle",145.33,NA,98.26,127.2,92.02,106.33,98.31,126.64,105.31,95.72,119.02,"8/7/2020 9:11:43 AM"
"1191",159919,"1/1/2018 12:00:00 AM","Hogs",74.43,NA,76.96,79.89,76.98,207,77.61,82.75,75.52,74.39,74.09,"8/7/2020 9:11:43 AM"
"1192",159920,"2/1/2018 12:00:00 AM","Slaughter, calves",187.06,NA,132.83,180.32,116.9,173.47,157.17,134.35,157.57,190.94,179.68,"8/7/2020 9:11:43 AM"
"1193",159921,"2/1/2018 12:00:00 AM","Slaughter, cattle",146.95,NA,107.7,132.4,96.09,106.64,98.56,130.57,103.86,102.3,124.55,"8/7/2020 9:11:43 AM"
"1194",159922,"2/1/2018 12:00:00 AM","Hogs",76.93,NA,83.47,81.9,81.87,207,86.07,86.06,83.44,80.63,77.67,"8/7/2020 9:11:43 AM"
"1195",159923,"3/1/2018 12:00:00 AM","Slaughter, calves",183.64,NA,132.83,181.96,145.03,150.06,135.89,119.42,136.29,178.31,177.56,"8/7/2020 9:11:43 AM"
"1196",159924,"3/1/2018 12:00:00 AM","Slaughter, cattle",146.78,NA,99.61,125.12,102.78,109.79,101.6,132.83,107.6,101.66,117.82,"8/7/2020 9:11:43 AM"
"1197",159925,"3/1/2018 12:00:00 AM","Hogs",69.94,NA,78.46,76,74.56,207,80.75,81.09,77.74,74.1,70.08,"8/7/2020 9:11:43 AM"
"1198",159926,"4/1/2018 12:00:00 AM","Slaughter, calves",177.19,NA,132.83,175.51,152.23,161.18,146,113.57,146.4,176.79,169.32,"8/7/2020 9:11:43 AM"
"1199",159927,"4/1/2018 12:00:00 AM","Slaughter, cattle",145.17,NA,101.76,119.18,98.85,106.57,98.62,127.1,105.09,97.12,114.06,"8/7/2020 9:11:43 AM"
"1200",159928,"4/1/2018 12:00:00 AM","Hogs",60.96,NA,67.4,69.37,63.43,207,67.05,69.99,64.03,61.42,60.86,"8/7/2020 9:11:43 AM"
"1201",159929,"5/1/2018 12:00:00 AM","Slaughter, calves",180.56,NA,132.83,178.24,150.09,170.08,154.09,107.88,154.49,172.72,171.6,"8/7/2020 9:11:43 AM"
"1202",159930,"5/1/2018 12:00:00 AM","Slaughter, cattle",142.9,NA,105.38,116.53,98.91,108.22,100.17,128.93,106.02,105.99,110.37,"8/7/2020 9:11:43 AM"
"1203",159931,"5/1/2018 12:00:00 AM","Hogs",72.93,NA,76.44,78.94,74.93,207,75.92,78.01,73.79,72.49,71.95,"8/7/2020 9:11:43 AM"
"1204",159932,"6/1/2018 12:00:00 AM","Slaughter, calves",175.59,NA,132.83,172.51,146.14,165.63,150.04,109.06,150.45,175.6,168.9,"8/7/2020 9:11:43 AM"
"1205",159933,"6/1/2018 12:00:00 AM","Slaughter, cattle",136.17,NA,105.58,118.87,98.62,109,101,129.24,106.44,102.56,112.46,"8/7/2020 9:11:43 AM"
